index,color,duration,genres,facenumber_in_poster,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,score
3133,Color,116,Drama,7,English,USA,PG-13,1.70E+07,2012,5.7,2.35,0
3134,Color,96,Horror,1,English,USA,R,1.00E+07,2001,4.7,2.35,0
3135,Color,98,Mystery,0,English,USA,PG-13,1.00E+07,2009,5.9,2.35,0
3136,Color,105,Comedy,8,English,USA,PG-13,1.00E+07,2006,6.8,2.35,0
3137,Black and White,123,Drama,1,English,USA,R,1.00E+07,1993,5.9,1.85,0
3140,Color,93,Comedy,2,English,USA,R,9.00E+06,1998,7.7,2.35,1
3141,Color,97,Action,0,English,USA,PG-13,1.00E+07,2010,4.4,2.35,0
3142,Color,122,Comedy,6,English,UK,PG,1.00E+07,2015,6.6,2.35,0
3143,Color,101,Drama,1,English,USA,G,1.00E+07,2008,6.7,1.85,0
3144,Color,100,Comedy,3,English,USA,PG,2.50E+07,2005,5.5,1.85,0
3145,Color,129,Drama,1,English,USA,R,1.00E+07,1990,6.5,1.85,0
3146,Color,81,Action,1,English,USA,PG-13,1.00E+07,2002,6.2,2.35,0
3147,Color,96,Comedy,0,English,USA,PG-13,1.10E+07,1990,7.1,1.85,1
3148,Color,84,Horror,1,English,USA,R,12600000,2003,6.1,1.85,0
3150,Color,110,Action,2,English,USA,R,3.00E+07,1999,6,2.35,0
3151,Color,130,Drama,1,English,USA,PG-13,1.00E+07,2012,7.4,2.35,1
3152,Color,84,Comedy,2,English,USA,R,1.00E+07,2007,5.9,1.85,0
3153,Color,106,Documentary,11,English,USA,PG,1.00E+07,2013,4.1,1.85,0
3155,Color,76,Adventure,0,English,USA,PG,3.00E+06,2002,5.9,1.85,0
3156,Color,99,Biography,1,English,UK,R,6400000,2011,7,2.35,0
3157,Color,96,Comedy,0,English,USA,R,1.00E+07,2005,6.8,2.35,0
3158,Color,104,Drama,0,English,USA,R,1.00E+07,1997,7.4,1.85,1
3159,Color,108,Mystery,1,English,USA,R,5.00E+06,2015,7.1,2.35,1
3160,Color,108,Adventure,3,English,USA,PG-13,1.00E+07,2005,7,2.35,0
3161,Color,87,Comedy,1,English,USA,PG-13,2.20E+07,2001,5.8,2.35,0
3162,Color,89,Comedy,0,English,USA,R,1.00E+07,1999,7.8,1.85,1
3163,Color,97,Comedy,0,English,Germany,PG-13,1.00E+07,1999,6.5,1.85,0
3164,Color,106,Biography,3,English,USA,PG-13,1.00E+07,2014,7,1.85,0
3165,Color,100,Comedy,0,English,USA,R,1.00E+07,1998,6.3,1.85,0
3166,Color,89,Comedy,9,English,USA,PG,1.00E+07,2004,5.3,1.85,0
3168,Color,95,Action,3,English,USA,R,1.00E+07,2010,5.5,2.35,0
3169,Color,97,Crime,1,English,UK,R,1.00E+07,2002,7.4,1.85,1
3170,Color,94,Comedy,10,English,USA,R,6.00E+06,2013,4.3,1.85,0
3171,Color,103,Action,0,English,USA,PG-13,1.00E+08,2010,6,2.35,0
3172,Color,95,Comedy,0,English,USA,PG-13,1.00E+07,2008,5.2,2.35,0
3173,Black and White,101,Adventure,2,English,USA,R,1.00E+07,2012,6.7,2.35,0
3176,Black and White,101,Crime,2,English,USA,R,7500000,1998,8.6,1.85,1
3177,Color,82,Action,0,English,USA,R,1.00E+07,2012,6.1,2.35,0
3178,Color,74,Animation,0,English,USA,PG,1.00E+07,2004,5.8,1.85,0
3179,Color,130,Drama,3,French,Canada,R,1.00E+07,1998,7.7,1.85,1
3180,Color,112,Biography,0,English,France,G,1.00E+07,1999,8,2.35,1
3181,Color,96,Action,1,English,USA,R,1.00E+07,2002,5.6,2.35,0
3182,Color,89,Comedy,0,English,USA,R,1.00E+07,2013,6.7,2.35,0
3185,Color,121,Drama,2,English,USA,PG-13,9.00E+06,2014,6.6,2.35,0
3186,Color,85,Comedy,2,English,USA,PG,1.60E+07,2001,4.1,1.85,0
3187,Color,120,Adventure,0,English,USA,PG-13,1.00E+07,2006,7.3,1.85,1
3189,Color,83,Comedy,5,English,USA,R,1.00E+07,2011,6.5,1.85,0
3190,Color,120,Drama,1,Italian,Italy,R,1.00E+07,2009,7,1.85,0
3191,Color,111,Drama,0,English,USA,PG-13,1.00E+07,2012,5.5,2.35,0
3192,Color,100,Action,1,English,UK,R,11500000,1993,6.6,1.85,0
3193,Color,89,Crime,0,English,USA,R,9.00E+06,1999,7.1,1.85,1
3194,Color,115,Crime,0,English,Germany,R,6500000,2004,7.9,2.35,1
3195,Color,135,Drama,0,English,UK,PG,1.00E+07,2000,7.1,2.35,1
3196,Color,92,Action,4,English,USA,R,1.00E+07,1987,5.6,1.85,0
3197,Color,120,Drama,1,English,Germany,PG-13,1.00E+07,2006,7.3,2.35,1
3198,Color,97,Comedy,1,English,USA,R,1.00E+07,2011,3.3,1.85,0
3199,Color,135,Comedy,0,English,USA,R,1.00E+07,2000,6.5,1.85,0
3200,Color,93,Horror,1,English,USA,PG-13,1.00E+07,2016,4.8,1.85,0
3201,Color,118,Adventure,0,English,USA,PG,1.40E+07,1981,5.2,2.35,0
3202,Color,97,Comedy,2,English,USA,R,1.00E+07,2014,6.3,1.85,0
3203,Color,98,Drama,0,English,USA,PG-13,1.00E+07,2011,7.2,1.85,1
3204,Color,98,Drama,0,English,Canada,R,8.00E+06,2002,6.8,1.78,0
3205,Color,101,Comedy,0,English,USA,R,1.00E+07,2000,5.7,1.85,0
3206,Color,132,Drama,1,English,UK,PG,1.00E+07,2002,7.2,2.35,1
3207,Color,106,Biography,1,English,USA,R,1.00E+07,2012,6.9,1.85,0
3210,Color,87,Comedy,2,English,France,R,1.00E+07,2000,6.2,1.85,0
3211,Color,98,Crime,0,English,USA,R,1.10E+07,2011,6.7,1.85,0
3212,Color,96,Comedy,4,English,USA,R,5.00E+06,2009,6.5,2.35,0
3213,Color,104,Crime,1,English,Canada,R,1.00E+07,2003,7.2,2.35,1
3214,Color,93,Comedy,2,English,USA,R,1.00E+07,2007,5.3,1.85,0
3215,Color,95,Drama,3,English,Hong Kong,PG-13,1.00E+07,2007,6.7,2.35,0
3217,Color,89,Comedy,0,English,UK,R,1.00E+07,2002,3.6,1.85,0
3218,Color,107,Action,3,English,USA,R,1.00E+07,2008,5.7,1.78,0
3219,Black and White,85,Action,2,Cantonese,Hong Kong,PG,1.00E+07,2001,7.3,1.85,1
3220,Color,93,Drama,0,English,USA,Not Rated,1.00E+07,2003,5,1.66,0
3221,Color,101,Comedy,0,French,France,,6.00E+07,1997,6.6,1.66,0
3222,Color,103,Biography,0,English,USA,R,5.00E+06,2014,6.6,1.85,0
3225,Color,111,Comedy,2,English,USA,R,4.00E+06,2004,7.3,2.35,1
3226,Color,86,Action,2,English,UK,R,1.00E+07,2001,6.2,1.85,0
3228,Color,90,Comedy,0,English,UK,R,5.00E+06,2006,6.6,1.85,0
3229,Color,82,Drama,1,English,USA,R,1.00E+07,2005,6.3,1.85,0
3231,Color,83,Comedy,0,English,USA,PG,6200000,1994,3.3,1.85,0
3235,Color,86,Comedy,0,English,USA,R,1.00E+07,1997,3.5,1.85,0
3236,Color,91,Comedy,2,English,USA,PG-13,1.00E+07,2009,5.5,2.35,0
3237,Color,90,Comedy,2,English,USA,R,8.00E+06,2009,5.9,1.85,0
3238,Color,90,Comedy,1,English,USA,PG-13,5.00E+06,2009,4.7,1.85,0
3242,Color,93,Comedy,1,English,USA,PG-13,1.00E+07,2007,3.9,1.85,0
3243,Color,104,Crime,4,English,Spain,R,1.00E+07,2008,6.1,2.35,0
3245,Color,85,Comedy,6,English,USA,R,6500000,2004,6.7,1.85,0
3251,Color,81,Comedy,0,Icelandic,Iceland,,1.00E+07,2013,6.9,2.35,0
3256,Color,135,Action,0,Korean,South Korea,R,1.00E+07,2008,7.3,2.35,1
3260,Color,144,Drama,0,English,USA,R,9600000,2005,6.7,1.85,0
3261,Color,98,Comedy,1,English,USA,R,9500000,2000,6.1,1.85,0
3263,Color,117,Action,0,English,UK,Approved,9500000,1967,6.9,2.35,0
3265,Color,127,Drama,1,French,France,PG-13,8900000,2012,7.9,1.85,1
3266,Color,98,Horror,0,English,USA,PG-13,10500000,1988,4.5,1.85,0
3268,Color,197,Action,0,English,USA,Approved,9400000,1963,7.6,2.76,1
3272,Color,104,Drama,3,English,UK,R,6.00E+06,1995,7.5,2.35,1
3275,Color,130,Drama,1,English,Denmark,R,7400000,2011,7.1,2.35,1
3277,Color,176,Drama,4,Hindi,India,Not Rated,7217600,2012,6.9,2.35,0
3278,Color,116,Horror,0,English,UK,R,1.10E+07,1979,8.5,2.35,1
3279,Color,88,Horror,0,English,USA,R,83532,1974,7.5,1.85,1
3280,Color,106,Biography,2,English,USA,R,1.00E+07,2010,6.6,2.35,0
3281,Color,181,Drama,0,English,USA,G,9.00E+06,1971,8,2.35,1
3282,Color,130,Action,1,English,UK,Approved,9.00E+06,1965,7,2.35,0
3285,Color,123,Action,4,English,USA,R,9.00E+06,1996,6.8,2.35,0
3286,Color,120,Comedy,6,English,USA,R,9.00E+06,1999,6.7,1.85,0
3287,Color,87,Fantasy,0,English,USA,R,9.00E+06,1988,6.5,1.85,0
3288,Color,123,Documentary,1,English,USA,PG-13,9.00E+06,2007,8,1.85,1
3289,Color,103,Action,0,English,USA,R,9.00E+06,2014,6.5,2.35,0
3290,Color,91,Comedy,1,English,USA,PG-13,9.00E+06,2000,4.9,1.85,0
3291,Color,88,Adventure,2,English,USA,R,9.00E+06,2004,7.1,1.85,1
3292,Color,126,Drama,0,English,USA,R,2.00E+07,2000,7,1.85,0
3293,Color,120,Crime,3,English,USA,R,8.00E+06,2000,7,1.85,0
3295,Color,94,Horror,0,English,USA,R,9.00E+06,2006,4.5,2.35,0
3297,Color,137,Action,1,English,UK,PG-13,9.00E+06,1989,7.7,1.85,1
3300,Color,119,Action,4,English,USA,R,8500000,2000,6.7,1.85,0
3301,Color,99,Comedy,1,English,USA,R,9.00E+06,2002,7,2.35,0
3302,Color,79,Comedy,3,English,USA,PG-13,8.00E+06,1994,6.5,1.85,0
3306,Color,95,Biography,1,English,USA,PG-13,9.00E+06,2007,6.2,2.35,0
3307,Color,103,Comedy,3,English,USA,R,9.00E+06,2005,5.7,2.35,0
3308,Color,92,Comedy,1,English,USA,R,9.00E+06,2008,6.4,1.85,0
3311,Color,84,Documentary,0,English,USA,PG,9.00E+06,2011,5.4,1.85,0
3312,Color,300,Action,3,Thai,Thailand,R,4.00E+08,2001,6.6,1.85,0
3313,Color,120,Horror,1,English,Italy,R,9.00E+06,1990,6.1,1.85,0
3315,Color,121,Drama,0,English,UK,R,9.00E+06,2002,7.6,1.85,1
3316,Color,97,Drama,3,English,USA,PG,9.00E+06,2009,6.2,2.35,0
3317,Color,86,Drama,0,English,Australia,PG,11400000,2006,6.6,1.85,0
3319,Color,45,Drama,1,Danish,Denmark,Not Rated,4.50E+07,2008,7.3,2.35,1
3320,Color,97,Comedy,4,English,Germany,PG-13,9.00E+06,2005,4.2,2.35,0
3324,Color,93,Adventure,1,English,Australia,PG-13,8800000,1986,6.5,2.35,0
3329,Color,84,Crime,0,English,USA,R,8600000,2007,6.5,2.35,0
3331,Color,96,Action,5,English,Thailand,R,9.00E+06,2014,5.7,2.35,0
3333,Color,112,Drama,0,English,USA,R,7.00E+06,2009,7.3,2.35,1
3334,Color,125,Drama,0,English,USA,R,8500000,1979,6.9,1.85,0
3335,Color,96,Comedy,9,English,USA,PG-13,8500000,2013,5,1.85,0
3338,Color,103,Comedy,0,English,USA,R,8.00E+06,1999,7.3,2.35,1
3340,Color,101,Comedy,4,English,USA,PG-13,8500000,2015,6.5,2.35,0
3341,Color,104,Drama,1,English,USA,PG-13,2.20E+07,2001,2.1,2.35,0
3344,Color,119,Biography,0,English,UK,PG,8500000,2009,7,1.85,0
3345,Color,128,Adventure,2,Hindi,India,PG-13,1.20E+07,2010,8,2.35,1
3346,Color,107,Drama,0,English,USA,PG,8200000,1984,6.5,1.85,0
3348,Color,126,Adventure,0,English,USA,R,8.00E+06,1999,7.1,1.85,1
3352,Color,126,Action,0,English,USA,PG,8.00E+06,1984,7.2,1.85,1
3354,Color,150,Horror,1,English,USA,R,8500000,2008,6.7,1.85,0
3356,Color,178,Crime,1,English,USA,R,8.00E+06,1994,8.9,2.35,1
3358,Color,117,Crime,1,English,USA,R,8500000,2014,7.9,2.35,1
3359,Color,119,Comedy,2,English,USA,R,8550000,2004,5.6,2.35,0
3360,Color,174,Biography,3,English,USA,G,8200000,1965,8,2.35,1
3361,Color,111,Comedy,2,English,USA,PG,8.00E+06,1984,6.2,1.85,0
3362,Color,101,Comedy,1,English,USA,R,8.00E+06,2006,7.9,2.35,1
3363,Color,89,Adventure,2,English,USA,R,8.00E+06,1986,8.1,1.85,1
3364,Color,113,Drama,0,English,UK,R,8.00E+06,2002,7.6,1.85,1
3365,Color,95,Drama,0,English,USA,PG-13,8.00E+06,2004,3.5,1.85,0
3366,Color,112,Biography,0,English,USA,PG,8.00E+06,1979,7.6,1.85,1
3367,Color,109,Comedy,1,English,USA,PG-13,8.00E+06,2002,6.5,1.85,0
3368,Color,108,Comedy,2,English,USA,R,8.00E+06,1996,5.6,2.35,0
3369,Color,100,Comedy,2,English,USA,R,8.00E+06,2011,7.7,1.85,1
3370,Color,90,Horror,1,English,USA,PG-13,8.00E+06,2008,5.2,1.85,0
3372,Color,94,Comedy,3,English,USA,R,8.00E+06,2014,6.1,2.35,0
3375,Color,111,Comedy,0,English,UK,PG-13,8.00E+06,1993,7.4,1.85,1
3376,Color,142,Action,2,English,UK,M,7.00E+06,1969,6.8,2.35,0
3378,Color,107,Fantasy,0,English,USA,R,8.00E+06,1994,6.4,1.85,0
3379,Color,91,Comedy,2,English,USA,PG-13,8.00E+06,1999,5.7,1.85,0
3381,Color,82,Comedy,0,English,USA,R,8.00E+06,1998,6.7,1.85,0
3382,Color,97,Comedy,1,English,USA,PG,8.00E+06,2009,5.6,1.85,0
3383,Color,128,Drama,0,English,USA,R,5.00E+07,2005,7,2.35,0
3384,Color,102,Crime,1,English,USA,R,7.00E+06,2000,7.6,2.35,1
3385,Color,93,Drama,3,English,USA,R,5.00E+06,2002,6.5,1.85,0
3387,Color,138,Action,0,English,USA,R,8.00E+06,2009,6.3,2.35,0
3389,Color,93,Comedy,2,English,USA,PG-13,8.00E+06,2013,7.1,1.85,1
3390,Color,92,Comedy,1,English,USA,PG-13,8.00E+06,2010,7.1,1.85,1
3392,Black and White,92,Drama,1,English,UK,R,8.00E+06,2000,6.9,2.35,0
3393,Color,104,Comedy,0,English,USA,PG,8.00E+06,2011,5.4,1.85,0
3395,Color,89,Comedy,2,English,USA,PG-13,8.00E+06,1999,5.1,1.85,0
3396,Color,92,Comedy,0,English,USA,R,8.00E+06,2000,5.3,2.35,0
3399,Color,90,Animation,0,English,USA,R,8.00E+06,2015,7.3,2.35,1
3400,Color,129,Comedy,0,English,UK,PG-13,1.00E+07,2010,7.3,2.35,1
3401,Color,111,Comedy,1,French,France,R,8.00E+06,2002,7.1,1.85,1
3402,Color,79,Action,2,English,USA,R,8.00E+06,1991,6,1.85,0
3403,Color,104,Comedy,1,English,Germany,R,8.00E+06,1998,6.6,1.85,0
3404,Color,101,Comedy,3,English,USA,PG-13,8.00E+06,2010,7.2,1.85,1
3405,Color,113,Biography,6,English,UK,R,7200000,2010,7.2,2.35,1
3406,Color,92,Biography,2,English,UK,PG-13,8.00E+06,2007,6.9,2.35,0
3407,Color,106,Biography,2,English,USA,PG-13,8.00E+06,1997,6.8,1.66,0
3409,Color,75,Adventure,0,English,France,Not Rated,6500000,2009,7.7,1.85,1
3410,Color,104,Drama,1,English,USA,R,8.00E+06,2013,7.4,1.85,1
3411,Color,108,Drama,2,English,USA,R,8.00E+06,2005,6.5,2.35,0
3412,Color,99,Crime,3,English,USA,R,8.00E+06,2007,6.4,2.35,0
3414,Color,109,Comedy,2,English,USA,R,8.00E+06,2003,5.6,1.85,0
3416,Black and White,93,Comedy,1,English,Canada,R,8.00E+06,2006,6.8,2.35,0
3417,Color,99,Comedy,4,English,USA,PG-13,8.00E+06,2005,5.5,2.35,0
3418,Color,98,Action,4,English,UK,PG-13,8.00E+06,2010,6.9,2.35,0
3419,Color,95,Crime,0,English,USA,R,8.00E+06,2008,6,2.35,0
3421,Color,107,Crime,5,English,USA,R,8.00E+06,2006,6.4,2.35,0
3422,Color,102,Comedy,0,English,Italy,Unrated,5.00E+07,2004,6.6,1.66,0
3423,Color,97,Drama,1,English,Spain,R,8.00E+06,2014,5.3,2.35,0
3424,Color,124,Action,0,Japanese,Japan,R,1.10E+09,1988,8.1,1.85,1
3429,Color,90,Comedy,0,English,UK,R,7900000,2005,6.9,2.35,0
3433,Color,90,Action,2,English,Australia,R,1.00E+07,1989,6.5,1.33,0
3435,Color,99,Comedy,1,English,USA,PG,7500000,1989,7.4,1.85,1
3436,Color,115,Comedy,6,English,USA,R,7500000,1997,6.9,1.85,0
3437,Color,89,Action,1,Cantonese,Hong Kong,R,7500000,1995,6.7,2.35,0
3439,Color,92,Comedy,0,English,USA,R,6500000,2005,7.6,2.35,1
3440,Color,94,Horror,0,English,USA,R,1.00E+07,2007,5.4,2.35,0
3441,Color,100,Drama,0,English,UK,PG-13,4500000,2009,7.3,2.35,1
3443,Color,109,Comedy,0,English,UK,R,7500000,1984,6,1.85,0
3444,Color,105,Crime,1,English,USA,R,7500000,2002,7.2,1.85,1
3445,Color,102,Comedy,3,English,Canada,R,7500000,2002,6,1.85,0
3446,Color,97,Comedy,2,English,USA,PG-13,7500000,2008,3.1,1.85,0
3448,Color,92,Comedy,6,English,USA,R,8.00E+06,2009,6.2,1.85,0
3451,Color,93,Drama,0,English,UK,R,7500000,2003,6.3,2.35,0
3453,Color,115,Crime,0,English,Germany,R,6500000,2004,7.9,2.35,1
3454,Color,113,Drama,3,English,UK,R,8.00E+06,2011,6.7,2.35,0
3457,Color,89,Animation,0,French,France,PG-13,7300000,2007,8,1.85,1
3460,Color,118,Horror,2,English,France,R,7.00E+06,2016,7,2.35,0
3461,Color,97,Action,1,English,UK,R,7300000,2009,7.2,2.35,1
3462,Color,156,Action,0,English,USA,PG-13,2.58E+08,2007,6.2,2.35,0
3463,Color,100,Action,0,English,USA,PG-13,7500000,1999,3.5,1.37,0
3464,Color,96,Comedy,0,English,USA,PG-13,7500000,2007,7.5,1.85,1
3466,Color,120,Action,2,English,UK,GP,7200000,1971,6.7,2.35,0
3467,Color,175,Crime,1,English,USA,R,6.00E+06,1972,9.2,1.85,1
3468,Color,95,Drama,0,English,USA,R,4.00E+06,1983,6.1,1.85,0
3469,Color,95,Comedy,43,English,USA,PG-13,7500000,2009,7.7,2.35,1
3470,Color,121,Drama,1,English,New Zealand,R,7.00E+06,1993,7.6,1.85,1
3471,Color,110,Comedy,1,English,USA,R,7.00E+06,2012,6.1,2.35,0
3472,Color,96,Horror,0,English,USA,PG-13,1.10E+07,2003,4.9,2.35,0
3473,Color,121,Action,3,English,UK,PG,7.00E+06,1973,6.8,1.66,0
3474,Color,95,Drama,0,English,USA,PG,5.00E+06,2000,7,1.37,0
3476,Color,112,Comedy,8,English,USA,PG-13,6600000,2011,5.7,1.85,0
3477,Color,143,Drama,4,English,Australia,PG-13,1.05E+08,2013,7.3,2.35,1
3478,Black and White,93,Biography,0,English,USA,PG,7500000,2005,7.5,1.85,1
3479,Color,110,Biography,1,English,Canada,R,7.00E+06,2005,7.4,2.35,1
3480,Color,104,Action,0,English,USA,R,7.00E+06,1995,7.2,1.85,1
3481,Color,115,Drama,4,English,UK,R,2.00E+07,2000,6.5,2.35,0
3483,Color,119,Action,1,English,USA,PG,9.00E+06,1976,6.8,2.35,0
3484,Color,125,Action,3,English,UK,PG,1.30E+07,1974,6.8,1.66,0
3485,Color,96,Action,2,English,USA,R,7.00E+06,1988,5.2,1.85,0
3486,Color,100,Adventure,0,English,UK,R,3500000,2005,7.2,2.35,1
3488,Color,89,Horror,0,English,USA,R,7.00E+06,2014,4,1.85,0
3489,Color,92,Comedy,3,English,USA,R,7.00E+06,1996,6.8,1.85,0
3490,Color,109,Crime,0,English,USA,R,7.00E+06,2005,6.9,1.85,0
3492,Color,103,Comedy,3,English,USA,R,7.00E+06,2015,7.3,2.35,1
3493,Color,95,Crime,1,English,USA,R,7.00E+06,1999,6.1,2.35,0
3494,Color,143,Action,0,English,UK,PG-13,2.00E+08,2012,7.8,2.35,1
3495,Black and White,105,Horror,0,English,USA,R,7.00E+06,2003,6,1.85,0
3497,Color,106,Comedy,1,English,USA,R,7.00E+06,2009,7,1.85,0
3498,Color,100,Drama,1,English,USA,PG-13,7500000,2009,7.1,2.35,1
3499,Color,103,Action,0,English,USA,R,7.00E+06,1989,6.2,1.85,0
3501,Color,99,Drama,2,English,USA,R,7.00E+06,2009,7.6,2.35,1
3502,Color,164,Drama,0,English,USA,R,7.00E+06,1988,7.6,1.85,1
3503,Color,96,Comedy,3,English,USA,R,7.00E+06,1999,6.4,1.85,0
3504,Color,122,Comedy,1,English,UK,PG-13,7.00E+06,2004,6.2,2.35,0
3505,Color,94,Adventure,1,Aboriginal,Australia,PG,6.00E+06,2002,7.5,2.35,1
3506,Color,93,Comedy,0,English,USA,PG-13,7.00E+06,2007,2,1.85,0
3507,Color,96,Action,0,English,UK,R,7.00E+06,1992,6.2,1.85,0
3509,Color,113,Adventure,2,English,USA,PG,7.00E+06,2001,6.5,1.85,0
3511,Color,192,Drama,0,Hindi,India,,7.00E+06,2004,7.9,2.35,1
3512,Color,99,Drama,0,English,USA,R,7.00E+06,2008,6.8,2.35,0
3513,Color,91,Comedy,2,English,USA,R,7.00E+06,2010,6.3,1.85,0
3514,Color,100,Drama,0,English,USA,PG,7.00E+06,1999,6.3,1.85,0
3515,Color,105,Biography,3,English,USA,R,7.00E+06,2002,6.6,1.85,0
3516,Color,99,Biography,0,English,USA,R,7.00E+06,2006,6.4,1.85,0
3517,Color,112,Drama,0,English,UK,R,7.00E+06,2011,7.5,2.35,1
3519,Color,99,Drama,2,English,USA,G,7.00E+06,2009,6.5,2.35,0
3521,Color,125,Drama,6,English,USA,R,4825000,2009,7.2,2.35,1
3522,Color,107,Adventure,1,English,UK,PG,9.00E+06,1977,6.3,1.85,0
3523,Color,107,Comedy,1,French,France,R,5.00E+07,1993,7,2.35,0
3524,Color,97,Comedy,0,English,USA,R,7.00E+06,2010,6.3,1.85,0
3526,Color,95,Comedy,1,English,USA,PG-13,1.00E+07,1998,2.3,1.85,0
3527,Color,106,Drama,0,English,USA,R,7.00E+06,2010,7.1,2.35,1
3530,Color,96,Drama,3,English,UK,R,7.00E+06,2002,6.7,1.85,0
3531,Color,103,Biography,0,English,USA,PG-13,7.00E+06,2015,6.5,1.85,0
3532,Color,108,Comedy,4,English,USA,R,7.00E+06,2010,5.9,2.35,0
3534,Color,118,Comedy,2,English,USA,R,7.00E+06,2010,6,1.85,0
3535,Color,97,Drama,3,English,UK,R,7.00E+06,2005,6.9,2.35,0
3541,Color,115,Western,0,English,USA,R,6900000,1985,7.3,2.35,1
3543,Color,102,Comedy,1,English,USA,R,6900000,1993,7.7,1.85,1
3547,Color,125,Biography,1,German,Germany,,1.50E+07,1999,7.3,1.85,1
3548,Color,108,Comedy,1,English,USA,R,6800000,2005,7,2.35,0
3549,Color,101,Crime,8,English,USA,R,6800000,2003,6.4,2.35,0
3550,Color,101,Drama,1,English,Canada,PG-13,6900000,2012,5.6,2.35,0
3551,Color,139,Drama,0,French,Canada,R,6800000,2010,8.2,1.85,1
3552,Color,125,Comedy,1,Italian,Italy,R,5.00E+06,2003,6.5,2.35,0
3554,Color,115,Action,1,Portuguese,Brazil,R,4.00E+06,2007,8.1,1.85,1
3555,Color,99,Horror,0,English,USA,R,6500000,2014,5.4,2.35,0
3556,Color,88,Comedy,7,English,Australia,PG-13,6500000,2009,6.3,2.35,0
3557,Color,112,Crime,2,English,USA,R,6.00E+06,1991,7.8,1.85,1
3558,Color,108,Biography,1,English,USA,PG-13,6500000,1987,6.8,1.85,0
3560,Color,104,Mystery,0,English,USA,X,6500000,1980,7.1,2.35,1
3561,Color,108,Adventure,0,English,USA,PG,6500000,1993,6.2,1.85,0
3562,Color,102,Comedy,3,English,USA,R,6500000,1999,7.3,2.35,1
3563,Color,88,Comedy,2,English,USA,R,6500000,2006,5.9,2.35,0
3565,Color,91,Horror,0,English,USA,PG-13,6500000,1999,3.6,2.35,0
3566,Color,141,Biography,0,English,Germany,R,7.00E+06,2001,7.7,2.35,1
3567,Color,101,Drama,0,English,UK,NC-17,6500000,2011,7.3,2.35,1
3568,Color,105,Crime,1,English,UK,R,4.00E+06,2004,7.4,2.35,1
3569,Color,100,Drama,2,English,USA,PG-13,6500000,2005,6.6,2.35,0
3570,Color,116,Drama,4,English,UK,PG-13,6500000,2013,6.9,2.35,0
3571,Color,97,Drama,2,English,USA,R,6500000,2004,6.8,2.35,0
3572,Color,106,Drama,0,English,UK,,6500000,2000,7.3,1.85,1
3573,Color,105,Drama,0,English,USA,R,6500000,2009,7.2,2.35,1
3575,Black and White,122,Biography,1,English,UK,R,4500000,2007,7.7,2.35,1
3576,Color,107,Action,1,English,UK,R,6500000,1984,8.1,1.85,1
3577,Black and White,121,Drama,2,German,Germany,R,4800000,2003,7.7,1.85,1
3578,Color,98,Biography,2,English,UK,R,1.00E+07,2009,7.6,1.85,1
3581,Color,123,Comedy,6,English,USA,R,6.00E+06,1995,7.2,1.85,1
3582,Color,110,Musical,2,English,USA,PG-13,6.00E+06,1978,7.2,2.35,1
3583,Color,120,Drama,0,English,UK,R,6.00E+06,1986,8.1,1.85,1
3584,Color,122,Documentary,0,English,USA,R,6.00E+06,2004,7.5,1.85,1
3585,Color,110,Biography,1,English,USA,M,6.00E+06,1969,8.1,2.35,1
3586,Color,139,Comedy,2,English,USA,Approved,6.00E+06,1964,7.8,1.66,1
3587,Color,124,Drama,3,English,USA,R,6.00E+06,1980,7.8,1.85,1
3588,Color,120,Action,0,English,USA,PG,1.10E+08,2004,5.8,2.35,0
3589,Color,152,Crime,0,English,USA,Unrated,6.00E+06,1961,7.6,2.2,1
3590,Color,98,Comedy,3,English,USA,R,6.00E+06,1980,7.4,1.85,1
3591,Color,106,Comedy,4,English,USA,R,6.00E+06,2001,6.3,1.85,0
3592,Color,106,Comedy,0,English,USA,R,6.00E+06,1999,6.9,1.85,0
3593,Color,106,Crime,4,English,USA,R,6.00E+06,1995,8.6,2.35,1
3594,Black and White,89,Fantasy,0,English,USA,X,8.00E+06,1989,5.1,1.85,0
3595,Color,94,Comedy,0,English,Germany,R,6.00E+06,2002,6.4,1.85,0
3596,Color,109,Drama,0,English,USA,R,6.00E+06,2008,7.9,2.35,1
3597,Color,144,Drama,0,English,USA,Unrated,8.00E+06,1946,6.9,1.37,0
3598,Color,90,Comedy,9,English,USA,PG-13,6.00E+06,2000,7.5,1.85,1
3599,Color,106,Action,1,English,UK,R,6.00E+06,1981,7.2,2.35,1
3600,Color,121,Comedy,4,English,USA,R,6500000,1988,5.8,1.85,0
3601,Color,89,Comedy,2,English,USA,PG,6.00E+06,2007,2.9,1.85,0
3604,Color,104,Comedy,4,English,USA,R,6.00E+06,1988,6.2,1.85,0
3606,Color,99,Comedy,1,English,UK,R,9.00E+06,1998,6.8,1.85,0
3607,Color,98,Comedy,0,English,USA,R,6.00E+06,1995,6.1,1.85,0
3608,Color,121,Biography,1,English,UK,R,6.00E+06,2006,7.7,2.35,1
3609,Color,96,Horror,1,English,USA,X,3.00E+06,1989,5.2,1.85,0
3610,Color,99,Comedy,1,English,USA,PG-13,5.00E+06,2011,6.8,1.85,0
3612,Color,122,Biography,0,English,USA,R,6.00E+06,2000,7,1.85,0
3613,Color,101,Comedy,5,English,USA,R,6.00E+06,1999,5.9,1.85,0
